customer_id,full_name,gender,date_of_birth,city,state,occupation_type,annual_income,credit_score,existing_emi_monthly,bank_relationship_years,signup_date
226,Riya Chacko,Female,1971-08-28,Raipur,Chhattisgarh,Salaried,499000.0,618,0.0,1.3,2019-04-21
227,Aadi Arora,Male,1993-09-29,Chandigarh,Chandigarh,Salaried,411000.0,795,1000.0,4.2,2026-02-15
228,Lopa Bahl,Male,1974-05-12,Kolkata,West Bengal,Salaried,712000.0,592,6300.0,9.2,2016-04-25
229,Darsh Sawhney,Female,1988-09-29,Bengaluru,Karnataka,Salaried,935000.0,465,3800.0,9.3,2023-09-09
230,Victor Bala,Female,1986-09-10,Guwahati,Assam,Business Owner,1092000.0,680,8400.0,1.2,2014-06-18
231,Vasudha Dewan,Male,1996-08-17,Lucknow,Uttar Pradesh,Salaried,373000.0,708,0.0,10.5,2013-09-21
232,Aishani Nagi,Male,1967-07-13,Pune,Maharashtra,Self-Employed,403000.0,810,3400.0,17.4,2022-06-13
233,Ethan Nagar,Female,1974-05-04,Ahmedabad,Gujarat,Salaried,569000.0,660,0.0,2.0,2009-09-25
234,Yashawini Gera,Male,2002-11-02,Kochi,Kerala,Business Owner,518000.0,658,0.0,1.9,2022-08-30
235,Arunima Mukhopadhyay,Female,1961-08-20,Bhubaneswar,Odisha,Business Owner,961000.0,660,7300.0,1.8,2016-09-14
236,Samesh Baria,Female,2000-03-20,Bhopal,Madhya Pradesh,Self-Employed,1537000.0,782,0.0,6.6,2018-12-13
237,Lakshit Jain,Male,1999-03-21,Bengaluru,Karnataka,Self-Employed,364000.0,814,1200.0,4.0,2016-08-31
238,Barkha Dhar,Female,1983-03-16,Lucknow,Uttar Pradesh,Self-Employed,180000.0,604,0.0,9.1,2013-04-06
239,Wishi Parikh,Female,1965-03-26,Raipur,Chhattisgarh,Business Owner,570000.0,701,0.0,10.4,2023-07-09
240,Sanya Mukhopadhyay,Female,1994-11-24,Bhubaneswar,Odisha,Self-Employed,1210000.0,731,0.0,3.1,2026-03-03
241,Dominic Tandon,Female,1966-08-19,Ahmedabad,Gujarat,Salaried,443000.0,778,0.0,10.8,2025-06-10
242,Saanvi Arora,Male,2001-12-05,Lucknow,Uttar Pradesh,Salaried,181000.0,722,3500.0,1.5,2012-04-11
243,Ubika Goswami,Female,1967-12-20,Lucknow,Uttar Pradesh,Business Owner,259000.0,808,0.0,2.1,2009-08-23
244,Parth Narayanan,Male,1972-08-10,Mumbai,Maharashtra,Self-Employed,542000.0,660,0.0,14.4,2018-02-01
245,Yashoda Dada,Male,1990-02-27,Ahmedabad,Gujarat,Business Owner,1136000.0,900,0.0,3.8,2018-04-12
246,Qushi Garg,Male,1993-11-29,Bhopal,Madhya Pradesh,Self-Employed,493000.0,723,1900.0,2.3,2013-05-19
247,Ekbal Balay,Male,1987-07-03,Bhubaneswar,Odisha,Business Owner,402000.0,778,0.0,11.8,2010-05-11
248,Yasti Bhakta,Male,1976-01-29,Ahmedabad,Gujarat,Salaried,333000.0,706,0.0,11.2,2010-10-14
249,Forum Bhandari,Female,1996-02-25,Patna,Bihar,Salaried,394000.0,745,3600.0,12.4,2023-04-22
250,Odika Sandal,Male,1975-12-13,Bhubaneswar,Odisha,Salaried,780000.0,651,4400.0,12.4,2025-06-11
251,Harinakshi Kapadia,Female,1969-03-11,Bengaluru,Karnataka,Salaried,315000.0,657,3200.0,3.0,2010-09-26
252,Shaurya Jaggi,Female,1981-02-02,Mumbai,Maharashtra,Salaried,687000.0,612,7200.0,2.0,2022-12-17
253,Anita Chakrabarti,Female,1968-02-01,Bhubaneswar,Odisha,Self-Employed,998000.0,739,0.0,15.0,2022-05-17
254,Christopher Bose,Female,1965-04-13,Bhopal,Madhya Pradesh,Self-Employed,1364000.0,626,5400.0,9.4,2011-06-23
255,Girish Garde,Male,1996-01-25,Patna,Bihar,Salaried,220000.0,842,3400.0,17.1,2018-07-02
256,Michael Manne,Male,1991-04-15,Kochi,Kerala,Salaried,477000.0,726,0.0,5.7,2012-02-16
257,Kai Krishnan,Female,1996-07-27,Bhopal,Madhya Pradesh,Business Owner,332000.0,900,0.0,16.0,2020-01-18
258,Abhimanyu Sarin,Female,1999-08-07,Bhubaneswar,Odisha,Salaried,518000.0,710,0.0,11.0,2019-05-24
259,Daksha Sankaran,Female,1965-07-07,Chennai,Tamil Nadu,Salaried,678000.0,745,0.0,14.7,2022-06-18
260,Imaran Ranganathan,Male,1978-05-02,Ahmedabad,Gujarat,Salaried,541000.0,624,5000.0,13.1,2012-10-31
261,Gagan Aurora,Female,1976-03-25,Patna,Bihar,Retired,630000.0,827,0.0,4.6,2020-11-06
262,Bina Apte,Male,1966-04-19,Surat,Gujarat,Salaried,1001000.0,651,0.0,12.4,2017-04-11
263,Lekha Das,Male,1985-11-25,Ahmedabad,Gujarat,Self-Employed,244000.0,688,0.0,7.2,2023-10-20
264,Akshay Ahuja,Female,1961-12-06,Chennai,Tamil Nadu,Salaried,501000.0,803,0.0,2.9,2017-02-17
265,Ganga Vasa,Male,1981-06-24,Surat,Gujarat,Salaried,228000.0,845,0.0,2.3,2018-05-17
266,Farhan De,Female,1992-11-04,Jaipur,Rajasthan,Business Owner,653000.0,659,1300.0,5.3,2026-05-19
267,Abhiram Bala,Male,1983-05-13,Bengaluru,Karnataka,Business Owner,229000.0,778,0.0,16.4,2025-06-03
268,Libni Nagy,Male,1989-06-06,Guwahati,Assam,Business Owner,768000.0,577,0.0,7.4,2016-12-25
269,Mohini Ramesh,Male,1999-04-14,Mumbai,Maharashtra,Salaried,273000.0,668,0.0,1.0,2019-01-27
270,Harish Reddy,Male,1972-12-15,Bhubaneswar,Odisha,Retired,578000.0,675,0.0,5.5,2011-08-23
271,Yashvi Mangat,Male,1978-03-10,Bengaluru,Karnataka,Business Owner,255000.0,676,0.0,11.3,2009-03-02
272,Zinal Grover,Female,1990-12-14,Delhi,Delhi,Business Owner,603000.0,443,3900.0,10.1,2009-06-30
273,Veda Prabhakar,Female,1998-01-23,Bhopal,Madhya Pradesh,Self-Employed,385000.0,766,0.0,4.7,2017-01-26
274,Lipika Kanda,Female,1983-06-12,Kochi,Kerala,Salaried,1124000.0,807,0.0,8.5,2014-03-22
275,Victor Chand,Male,1994-12-21,Surat,Gujarat,Salaried,433000.0,594,0.0,9.5,2021-12-02
276,Tara Bhalla,Male,1960-11-22,Bengaluru,Karnataka,Salaried,1557000.0,705,10400.0,6.7,2022-06-23
277,Nirja Sood,Male,1961-03-22,Chennai,Tamil Nadu,Self-Employed,436000.0,718,0.0,17.6,2019-05-13
278,Lipika Natt,Female,1977-09-15,Bhopal,Madhya Pradesh,Salaried,458000.0,645,0.0,9.4,2016-09-06
279,Osha Taneja,Male,1991-12-08,Surat,Gujarat,Salaried,382000.0,696,900.0,7.0,2021-07-15
280,Hardik Borah,Male,1997-09-15,Guwahati,Assam,Self-Employed,288000.0,710,0.0,13.3,2026-03-23
281,Timothy Bhargava,Male,1975-12-06,Raipur,Chhattisgarh,Self-Employed,380000.0,842,0.0,1.3,2020-06-12
282,Ishwar Rattan,Female,1984-06-04,Chennai,Tamil Nadu,Salaried,180000.0,803,0.0,17.7,2010-11-07
283,Veer Lalla,Male,2001-12-08,Chennai,Tamil Nadu,Salaried,857000.0,503,0.0,14.1,2024-03-02
284,Vaishnavi Nagar,Female,1983-06-28,Patna,Bihar,Salaried,419000.0,664,0.0,16.0,2018-10-13
285,Chaitanya Bhardwaj,Female,1996-08-15,Patna,Bihar,Salaried,345000.0,594,0.0,10.0,2026-03-14
286,Theodore Bakshi,Female,1968-06-27,Hyderabad,Telangana,Salaried,1076000.0,788,11000.0,1.3,2022-04-30
287,Nakul Chana,Male,1977-07-15,Kolkata,West Bengal,Self-Employed,682000.0,592,3000.0,16.1,2012-10-04
288,Bhavini Lanka,Male,1983-03-15,Mumbai,Maharashtra,Self-Employed,593000.0,583,6100.0,12.6,2021-08-08
289,Viraj Chauhan,Male,1961-10-06,Bhopal,Madhya Pradesh,Salaried,439000.0,664,5100.0,7.9,2018-01-16
290,Rohan Muni,Male,1978-10-10,Chennai,Tamil Nadu,Salaried,597000.0,665,0.0,1.9,2020-04-10
291,Anjali Rau,Female,1979-02-03,Patna,Bihar,Self-Employed,887000.0,597,0.0,3.4,2008-12-26
292,Eiravati Dash,Female,1968-07-10,Ahmedabad,Gujarat,Salaried,645000.0,756,3400.0,6.7,2024-10-20
293,Elijah Basu,Female,1983-10-17,Kolkata,West Bengal,Retired,338000.0,581,0.0,1.5,2018-11-09
294,Damyanti Chowdhury,Female,1993-07-14,Mumbai,Maharashtra,Self-Employed,770000.0,682,3600.0,12.4,2016-10-21
295,Urishilla Chander,Female,1993-04-06,Bengaluru,Karnataka,Retired,451000.0,633,0.0,8.2,2015-08-13
296,Advika Desai,Male,1980-08-27,Kochi,Kerala,Salaried,259000.0,552,0.0,7.2,2011-07-24
297,Kamya Talwar,Female,1985-10-24,Bengaluru,Karnataka,Self-Employed,636000.0,578,0.0,7.0,2025-10-21
298,Brijesh Bath,Male,1973-12-27,Raipur,Chhattisgarh,Business Owner,2491000.0,502,21700.0,6.0,2011-04-12
299,Oscar Bakshi,Male,1973-04-13,Jaipur,Rajasthan,Salaried,538000.0,690,2000.0,9.6,2024-09-11
300,Robert Barad,Male,1999-07-09,Jaipur,Rajasthan,Business Owner,965000.0,696,9700.0,8.3,2025-01-07
301,Pranit Comar,Female,1970-03-17,Patna,Bihar,Retired,310000.0,714,0.0,4.0,2014-12-31
302,Gaurika Deshpande,Female,1960-10-07,Lucknow,Uttar Pradesh,Salaried,415000.0,694,0.0,8.3,2024-01-23
303,Abhimanyu Sibal,Female,1974-07-28,Bhubaneswar,Odisha,Salaried,562000.0,537,0.0,10.1,2016-10-25
304,Siddharth Pant,Female,1968-06-21,Patna,Bihar,Salaried,267000.0,770,0.0,16.7,2015-08-30
305,Gaurav Gokhale,Male,1968-07-10,Guwahati,Assam,Self-Employed,490000.0,682,0.0,4.0,2024-02-23
306,Laban Bhargava,Male,2000-11-04,Surat,Gujarat,Salaried,493000.0,733,1700.0,7.0,2018-01-04
307,Jagrati Shankar,Female,1972-08-28,Nagpur,Maharashtra,Business Owner,423000.0,718,0.0,1.7,2013-07-30
308,Peter Madan,Female,1995-09-19,Surat,Gujarat,Salaried,588000.0,538,0.0,14.9,2013-07-16
309,Ekanta Randhawa,Male,1988-03-29,Bhubaneswar,Odisha,Salaried,777000.0,744,0.0,12.4,2016-03-19
310,Widisha Nadkarni,Male,1978-08-06,Nagpur,Maharashtra,Salaried,549000.0,793,0.0,17.4,2022-11-19
311,Sudiksha Ahuja,Male,1973-11-03,Chandigarh,Chandigarh,Salaried,1035000.0,796,0.0,5.8,2025-04-28
312,Darpan Prabhakar,Female,1966-03-21,Kochi,Kerala,Salaried,214000.0,578,0.0,16.2,2015-02-02
313,Nihal Date,Female,1997-05-20,Kolkata,West Bengal,Business Owner,743000.0,749,2800.0,5.3,2013-03-13
314,Jonathan Naidu,Female,1979-04-05,Nagpur,Maharashtra,Self-Employed,495000.0,628,1500.0,10.9,2011-12-13
315,Krisha Sankar,Female,1962-02-03,Chennai,Tamil Nadu,Self-Employed,190000.0,612,0.0,11.1,2017-04-08
316,Balendra Chanda,Female,1963-10-29,Raipur,Chhattisgarh,Business Owner,283000.0,607,5000.0,1.9,2013-03-09
317,Jyoti Rao,Male,1981-03-16,Raipur,Chhattisgarh,Retired,203000.0,900,2800.0,10.5,2017-04-12
318,Alexander Kunda,Female,1968-06-06,Delhi,Delhi,Self-Employed,494000.0,618,0.0,5.6,2024-08-24
319,Priya Jain,Female,2004-06-07,Surat,Gujarat,Retired,392000.0,645,3000.0,7.6,2022-03-08
320,Mitali Savant,Male,1988-05-20,Chandigarh,Chandigarh,Salaried,1547000.0,690,13800.0,8.6,2010-11-28
321,Vrinda Kumar,Female,1970-11-16,Bengaluru,Karnataka,Salaried,356000.0,696,7700.0,13.3,2020-12-19
322,Bhavani Rajan,Male,1975-11-11,Mumbai,Maharashtra,Business Owner,470000.0,872,5300.0,10.3,2017-09-06
323,Orinder Sabharwal,Male,1988-09-19,Ahmedabad,Gujarat,Salaried,380000.0,760,5500.0,3.0,2013-01-06
324,Balveer Radhakrishnan,Male,1994-03-30,Mumbai,Maharashtra,Salaried,647000.0,550,0.0,17.3,2014-12-09
325,Madhavi Anne,Female,1974-01-03,Bhubaneswar,Odisha,Business Owner,438000.0,676,0.0,3.8,2026-01-26
326,Aarnav Contractor,Female,1996-07-23,Bhopal,Madhya Pradesh,Salaried,473000.0,758,0.0,9.2,2012-12-02
327,Indira Kuruvilla,Female,1977-09-10,Mumbai,Maharashtra,Salaried,530000.0,573,0.0,4.3,2013-09-05
328,Omya Thaman,Female,1968-05-06,Chandigarh,Chandigarh,Salaried,580000.0,758,5500.0,15.2,2024-06-17
329,Matthew Dave,Female,1995-04-04,Patna,Bihar,Self-Employed,846000.0,779,0.0,8.0,2014-06-25
330,Shravya Bains,Male,1975-07-19,Guwahati,Assam,Business Owner,1006000.0,693,0.0,7.5,2010-12-30
331,Tripti Chandra,Male,1968-10-19,Hyderabad,Telangana,Self-Employed,180000.0,740,1800.0,7.3,2012-03-14
332,Caleb Sandhu,Female,1998-11-05,Nagpur,Maharashtra,Salaried,553000.0,578,400.0,12.4,2021-11-08
333,Advik Nayar,Female,1981-03-13,Jaipur,Rajasthan,Salaried,785000.0,696,7300.0,6.4,2020-01-14
334,Balhaar Bail,Male,1981-04-09,Bengaluru,Karnataka,Retired,300000.0,702,4800.0,9.3,2020-07-18
335,Parth Chawla,Female,1996-10-04,Bengaluru,Karnataka,Salaried,388000.0,709,0.0,9.6,2015-02-27
336,Chaaya Ratti,Female,1978-07-10,Bhopal,Madhya Pradesh,Salaried,397000.0,658,1700.0,6.1,2013-08-15
337,Raghav Korpal,Male,1965-12-10,Patna,Bihar,Salaried,540000.0,654,0.0,9.4,2026-05-06
338,Raksha Devi,Female,1998-12-28,Raipur,Chhattisgarh,Salaried,860000.0,615,5200.0,6.9,2011-07-18
339,Kabir More,Female,1972-01-18,Pune,Maharashtra,Self-Employed,340000.0,837,0.0,13.2,2026-03-31
340,Hamsini Bhargava,Male,1963-12-01,Delhi,Delhi,Self-Employed,498000.0,798,0.0,12.0,2025-01-15
341,Lucky Lanka,Female,2003-08-02,Raipur,Chhattisgarh,Retired,180000.0,725,0.0,10.7,2021-09-15
342,Yatin Bumb,Female,1986-07-03,Mumbai,Maharashtra,Salaried,730000.0,707,8100.0,1.1,2022-02-20
343,Dominic Ratta,Male,1964-11-12,Jaipur,Rajasthan,Retired,241000.0,833,8500.0,7.8,2014-03-31
344,Forum Sabharwal,Female,1973-09-14,Hyderabad,Telangana,Salaried,415000.0,657,0.0,16.6,2023-06-06
345,Yoshita Desai,Male,2002-11-25,Chandigarh,Chandigarh,Business Owner,2017000.0,850,0.0,10.3,2011-09-18
346,Tristan Dube,Male,1969-06-27,Surat,Gujarat,Retired,241000.0,660,0.0,3.5,2023-11-19
347,Michael Dara,Female,1986-02-11,Bhubaneswar,Odisha,Business Owner,599000.0,572,0.0,15.7,2020-12-13
348,Nisha Gaba,Male,2001-01-08,Kolkata,West Bengal,Self-Employed,255000.0,604,0.0,4.8,2026-03-05
349,Eta Mukhopadhyay,Female,2003-11-24,Kochi,Kerala,Self-Employed,279000.0,696,0.0,14.0,2012-12-02
350,Utkarsh Hayre,Male,1971-03-11,Surat,Gujarat,Self-Employed,509000.0,847,400.0,16.8,2013-03-12
351,Yashoda Grover,Male,1998-06-27,Kolkata,West Bengal,Business Owner,1453000.0,679,9500.0,10.0,2009-11-03
352,Isha Mohan,Female,1984-11-06,Mumbai,Maharashtra,Business Owner,1170000.0,593,0.0,14.6,2018-12-14
353,Harita Bhalla,Male,1969-03-26,Patna,Bihar,Salaried,581000.0,715,0.0,16.7,2018-04-22
354,Yash Patla,Female,1974-05-11,Surat,Gujarat,Self-Employed,594000.0,727,11300.0,5.2,2020-04-02
355,Faras Dora,Female,1960-12-12,Kolkata,West Bengal,Self-Employed,302000.0,649,100.0,10.8,2012-01-14
356,Charita Vyas,Male,1962-04-11,Bhopal,Madhya Pradesh,Salaried,381000.0,639,6100.0,2.3,2009-10-11
357,Jeet Prakash,Female,1974-01-20,Surat,Gujarat,Salaried,927000.0,645,3700.0,0.6,2019-07-17
358,Frado Sinha,Female,1986-05-08,Chennai,Tamil Nadu,Self-Employed,587000.0,647,0.0,15.9,2017-05-07
359,Veda Chana,Male,1982-03-10,Hyderabad,Telangana,Salaried,650000.0,719,0.0,5.5,2022-07-08
360,Noah Chander,Male,1997-11-29,Lucknow,Uttar Pradesh,Salaried,247000.0,847,0.0,13.4,2022-08-22
361,Rehaan Kant,Male,1993-11-11,Chandigarh,Chandigarh,Business Owner,2564000.0,641,0.0,15.9,2013-08-23
362,Vansha Arora,Male,1976-10-25,Chandigarh,Chandigarh,Salaried,411000.0,727,0.0,9.2,2015-02-16
363,Nitara Narang,Male,1983-10-30,Patna,Bihar,Retired,339000.0,762,0.0,10.4,2010-12-20
364,Varsha Varughese,Female,1982-09-25,Bhubaneswar,Odisha,Salaried,1208000.0,683,5700.0,10.0,2022-03-01
365,Tanay Barad,Male,1987-03-01,Bengaluru,Karnataka,Salaried,263000.0,630,0.0,3.9,2018-11-28
366,Yoshita Ram,Female,1974-09-12,Chennai,Tamil Nadu,Salaried,482000.0,870,0.0,13.1,2019-06-22
367,Ati Prakash,Male,1997-12-08,Bhubaneswar,Odisha,Salaried,387000.0,721,0.0,13.8,2010-03-13
368,Anthony Bansal,Male,1994-01-26,Mumbai,Maharashtra,Salaried,485000.0,812,0.0,2.0,2021-09-02
369,Varsha Venkataraman,Male,1980-07-10,Chennai,Tamil Nadu,Self-Employed,2015000.0,649,0.0,16.9,2022-07-24
370,Frederick Chaudhuri,Female,1971-01-13,Mumbai,Maharashtra,Salaried,392000.0,799,4700.0,17.2,2010-01-28
371,Yuvraj Shukla,Female,1996-12-06,Raipur,Chhattisgarh,Salaried,1122000.0,755,6400.0,12.6,2011-12-13
372,William Purohit,Male,1986-09-18,Jaipur,Rajasthan,Salaried,638000.0,805,0.0,12.5,2019-11-16
373,Upkaar Sachar,Female,1995-03-21,Patna,Bihar,Business Owner,1295000.0,748,0.0,17.0,2020-03-04
374,Tamanna Shankar,Male,1979-05-29,Kochi,Kerala,Salaried,790000.0,811,9400.0,3.2,2018-03-05
375,Ethan Sangha,Male,1981-12-14,Guwahati,Assam,Self-Employed,653000.0,684,0.0,8.7,2010-01-15
376,Harita Sagar,Female,1999-08-11,Hyderabad,Telangana,Salaried,522000.0,814,0.0,10.9,2014-09-07
377,Naksh Murthy,Female,1978-08-26,Bhopal,Madhya Pradesh,Business Owner,412000.0,735,0.0,1.9,2012-11-06
378,Advik Krishnamurthy,Female,1989-01-24,Chandigarh,Chandigarh,Self-Employed,349000.0,702,0.0,4.0,2012-12-05
379,Samarth Pathak,Male,1980-12-09,Chennai,Tamil Nadu,Salaried,869000.0,718,5900.0,2.5,2010-12-30
380,Charles Gala,Female,1991-11-11,Raipur,Chhattisgarh,Salaried,265000.0,770,0.0,8.3,2010-11-18
381,Liam Sane,Male,1981-04-08,Bengaluru,Karnataka,Salaried,654000.0,900,0.0,1.5,2008-09-21
382,Unni Basu,Male,1983-03-07,Patna,Bihar,Salaried,426000.0,720,0.0,14.8,2013-05-17
383,Atharv Naidu,Male,1985-10-21,Raipur,Chhattisgarh,Self-Employed,514000.0,849,3100.0,12.8,2017-10-16
384,Abeer Virk,Male,1965-04-18,Chandigarh,Chandigarh,Salaried,554000.0,757,0.0,16.8,2017-08-25
385,Daniel Sachdeva,Male,1981-02-05,Pune,Maharashtra,Salaried,532000.0,657,4100.0,11.7,2020-04-25
386,Mitali Kumar,Female,1962-12-15,Pune,Maharashtra,Self-Employed,843000.0,602,6000.0,8.3,2019-10-01
387,Maanas Ghose,Female,1986-03-15,Mumbai,Maharashtra,Business Owner,447000.0,813,0.0,12.1,2016-02-13
388,Geetika Gola,Female,1998-01-02,Guwahati,Assam,Salaried,380000.0,735,7200.0,7.4,2012-04-10
389,Samar Kohli,Female,1994-07-31,Kochi,Kerala,Salaried,475000.0,647,0.0,17.6,2015-10-11
390,Aarnav Varma,Male,1973-09-12,Nagpur,Maharashtra,Salaried,1140000.0,562,0.0,4.5,2018-07-10
391,Vasatika Solanki,Female,1985-01-04,Bengaluru,Karnataka,Salaried,182000.0,741,0.0,13.2,2026-01-31
392,Raghav D’Alia,Female,2001-03-18,Pune,Maharashtra,Salaried,309000.0,767,0.0,16.1,2019-08-07
393,Arya Chokshi,Male,1996-10-28,Lucknow,Uttar Pradesh,Salaried,546000.0,646,0.0,11.0,2015-08-25
394,Janaki Sankaran,Male,1999-03-27,Chandigarh,Chandigarh,Self-Employed,747000.0,761,4700.0,8.2,2012-01-01
395,Nitara Ranganathan,Female,1961-05-10,Chandigarh,Chandigarh,Salaried,1122000.0,598,2900.0,4.6,2023-05-05
396,Amol Deshpande,Female,1980-05-20,Raipur,Chhattisgarh,Business Owner,449000.0,695,3700.0,12.3,2019-09-18
397,Yash Rau,Female,1968-04-21,Patna,Bihar,Salaried,439000.0,733,0.0,9.6,2010-09-05
398,Upasna Patla,Female,1961-04-13,Kolkata,West Bengal,Salaried,278000.0,837,1600.0,15.9,2017-09-30
399,Kamya Raju,Male,1965-12-31,Pune,Maharashtra,Business Owner,1595000.0,732,0.0,6.5,2019-08-01
400,Jagrati Kakar,Male,1998-12-07,Mumbai,Maharashtra,Self-Employed,582000.0,754,0.0,7.8,2025-10-29
401,Oliver Parekh,Male,1977-08-04,Mumbai,Maharashtra,Salaried,598000.0,761,8000.0,4.7,2016-07-02
402,Jagdish Dugar,Female,1977-11-20,Bengaluru,Karnataka,Salaried,534000.0,767,0.0,10.3,2014-03-07
403,Gayathri Virk,Male,1974-07-05,Nagpur,Maharashtra,Retired,286000.0,836,0.0,5.0,2019-09-24
404,Unnati Dara,Female,1981-03-01,Lucknow,Uttar Pradesh,Salaried,361000.0,871,0.0,2.1,2019-05-16
405,Rohan Walla,Male,1993-09-19,Hyderabad,Telangana,Self-Employed,432000.0,564,3300.0,11.1,2019-01-15
406,Raghav Grover,Female,1981-07-29,Lucknow,Uttar Pradesh,Salaried,360000.0,779,400.0,13.2,2014-09-30
407,Warinder Sane,Female,1998-01-15,Surat,Gujarat,Self-Employed,339000.0,520,900.0,5.8,2013-02-21
408,Aarnav Borah,Female,1977-10-10,Hyderabad,Telangana,Business Owner,180000.0,549,0.0,2.6,2008-10-04
409,Rohan Mahal,Female,1967-07-29,Surat,Gujarat,Retired,402000.0,774,0.0,12.8,2013-11-28
410,Garima Memon,Female,1993-01-29,Kochi,Kerala,Salaried,592000.0,608,0.0,7.2,2014-02-06
411,Faqid Mammen,Male,1997-06-12,Guwahati,Assam,Salaried,479000.0,699,0.0,15.9,2022-07-08
412,Jonathan Gaba,Male,1999-11-09,Surat,Gujarat,Salaried,962000.0,783,0.0,4.1,2014-01-06
413,Arya Sarna,Male,1977-10-04,Chandigarh,Chandigarh,Salaried,443000.0,702,0.0,3.1,2019-08-12
414,Kala Misra,Male,1964-01-15,Raipur,Chhattisgarh,Salaried,537000.0,506,0.0,3.2,2015-03-08
415,Ishanvi Anand,Male,1978-10-25,Mumbai,Maharashtra,Salaried,437000.0,635,0.0,10.1,2023-07-21
416,Indrajit Mahajan,Female,1998-01-29,Bhubaneswar,Odisha,Retired,199000.0,673,6700.0,17.4,2020-01-16
417,Abha Baral,Female,1966-06-01,Surat,Gujarat,Self-Employed,650000.0,645,0.0,6.7,2020-08-02
418,Gayathri Nori,Female,1967-08-31,Nagpur,Maharashtra,Salaried,633000.0,832,0.0,10.0,2022-10-30
419,Christopher Warrior,Female,1981-03-22,Chandigarh,Chandigarh,Self-Employed,770000.0,705,0.0,1.8,2013-09-24
420,Neha Pai,Male,1997-03-13,Chandigarh,Chandigarh,Business Owner,464000.0,766,0.0,15.2,2026-02-06
421,Bhanumati Gandhi,Male,1972-05-19,Bengaluru,Karnataka,Salaried,584000.0,785,5800.0,7.0,2019-10-04
422,Hema Choudhry,Male,1996-06-11,Surat,Gujarat,Self-Employed,830000.0,649,0.0,9.8,2020-06-29
423,Ladli Hari,Male,1998-10-16,Delhi,Delhi,Salaried,885000.0,718,0.0,17.6,2011-08-23
424,Anita Nori,Female,1961-03-02,Pune,Maharashtra,Salaried,1244000.0,634,0.0,2.4,2013-04-30
425,Raagini Tata,Female,1963-06-08,Bengaluru,Karnataka,Salaried,1068000.0,718,5200.0,4.9,2015-06-04
426,Upadhriti Johal,Female,1979-12-12,Mumbai,Maharashtra,Salaried,393000.0,669,3900.0,8.5,2022-02-05
427,Alka Sheth,Female,1975-04-07,Kochi,Kerala,Salaried,619000.0,645,4100.0,1.9,2017-03-25
428,Yasti Salvi,Male,1975-03-03,Chandigarh,Chandigarh,Retired,699000.0,864,6000.0,10.2,2008-08-06
429,Nitara Issac,Male,1996-11-27,Delhi,Delhi,Salaried,497000.0,711,0.0,15.3,2011-04-11
430,Aarnav Seshadri,Female,1996-12-10,Bhubaneswar,Odisha,Self-Employed,639000.0,602,0.0,2.2,2025-02-28
431,Osha Parsa,Female,1987-09-16,Chandigarh,Chandigarh,Salaried,435000.0,541,4100.0,12.6,2013-11-17
432,Aditya Karan,Male,1961-06-20,Kolkata,West Bengal,Self-Employed,652000.0,654,9100.0,16.7,2016-08-25
433,Faras Sachdeva,Male,1978-03-24,Raipur,Chhattisgarh,Business Owner,309000.0,560,0.0,15.4,2020-11-28
434,Dayamai Dhawan,Female,1975-08-31,Hyderabad,Telangana,Salaried,541000.0,799,0.0,13.0,2013-06-17
435,Widisha Gill,Male,2001-07-08,Lucknow,Uttar Pradesh,Salaried,1043000.0,656,10200.0,10.4,2010-09-20
436,Ria Kothari,Female,1990-05-19,Nagpur,Maharashtra,Business Owner,710000.0,683,7400.0,2.9,2009-06-02
437,Balendra Baria,Female,1996-11-02,Lucknow,Uttar Pradesh,Retired,385000.0,550,0.0,1.4,2009-06-12
438,Pranit Desai,Female,1997-09-26,Lucknow,Uttar Pradesh,Salaried,950000.0,831,4500.0,17.2,2009-08-19
439,Bhavani Prashad,Male,1965-04-16,Bhubaneswar,Odisha,Salaried,584000.0,746,4700.0,17.9,2016-11-10
440,Shivani Mani,Male,1996-09-03,Guwahati,Assam,Salaried,382000.0,636,0.0,3.8,2018-03-27
441,Lopa Naik,Female,1989-12-08,Mumbai,Maharashtra,Self-Employed,436000.0,811,4500.0,14.5,2020-04-18
442,Abhiram Purohit,Male,1967-01-22,Lucknow,Uttar Pradesh,Self-Employed,354000.0,773,0.0,14.2,2009-06-29
443,Yashoda Dugar,Male,1971-08-14,Mumbai,Maharashtra,Salaried,820000.0,534,4400.0,0.6,2015-10-20
444,Maanas Acharya,Male,1961-10-02,Guwahati,Assam,Salaried,295000.0,577,0.0,2.0,2020-12-26
445,Bhavini Prabhakar,Male,1986-08-26,Nagpur,Maharashtra,Salaried,824000.0,655,0.0,1.0,2019-08-11
446,Saksham Lad,Female,1986-10-24,Lucknow,Uttar Pradesh,Salaried,571000.0,695,0.0,15.6,2010-12-31
447,Idika Hari,Male,1994-08-07,Pune,Maharashtra,Salaried,606000.0,707,200.0,16.3,2013-07-10
448,Quincy Ravi,Male,1999-04-03,Kochi,Kerala,Business Owner,1465000.0,653,0.0,7.2,2021-02-09
449,Qarin Walla,Male,1979-07-17,Patna,Bihar,Salaried,243000.0,659,6100.0,3.4,2018-11-12
450,Ranbir Kumer,Male,1981-02-09,Patna,Bihar,Salaried,717000.0,666,0.0,4.9,2024-02-10
451,Aayush Parmar,Male,1977-04-13,Surat,Gujarat,Salaried,418000.0,669,0.0,2.4,2010-02-17
